position,time,race_num,country,gender,catagory
8076,11:41:32,19175,RSA,M,SEN
8077,11:41:33,4090,AUS,M,VET
8078,11:41:33,47459,RSA,M,VET
8079,11:41:33,19499,RSA,M,VET
8080,11:41:33,30012,USA,M,VET
8081,11:41:34,53089,RSA,M,VET
8082,11:41:34,16821,RSA,F,SEN
8083,11:41:35,51248,RSA,M,SEN
8084,11:41:36,56290,RSA,M,SEN
8085,11:41:39,51936,RSA,F,MAS
8086,11:41:40,36369,RSA,F,VET
8087,11:41:42,43254,RSA,F,VET
8088,11:41:44,21338,RSA,M,GM
8089,11:41:44,14269,RSA,M,VET
8090,11:41:45,59301,RSA,M,SEN
8091,11:41:45,16207,RSA,F,VET
8092,11:41:48,38856,RSA,M,MAS
8093,11:41:48,36009,RSA,M,VET
8094,11:41:48,55382,GBR,M,VET
8095,11:41:48,20952,GBR,M,VET
8096,11:41:49,40824,RSA,F,MAS
8097,11:41:50,53454,RSA,M,VET
8098,11:41:50,31709,RSA,F,SEN
8099,11:41:51,50032,RSA,M,VET
8100,11:41:54,33135,RSA,M,SEN
8101,11:41:54,16155,RSA,M,VET
8102,11:41:55,17127,RSA,M,SEN
8103,11:41:56,13661,RSA,M,VET
8104,11:41:58,59395,RSA,M,SEN
8105,11:41:58,55026,RSA,M,VET
8106,11:41:59,50997,IND,M,VET
8107,11:42:00,59502,RSA,F,SEN
8108,11:42:01,33581,RSA,M,VET
8109,11:42:02,53971,RSA,M,SEN
8110,11:42:02,46828,RSA,M,SEN
8111,11:42:02,21923,RSA,M,SEN
8112,11:42:03,33400,RSA,M,SEN
8113,11:42:03,57955,RSA,M,VET
8114,11:42:03,25652,RSA,M,SEN
8115,11:42:04,36173,RSA,F,SEN
8116,11:42:07,54978,RSA,M,SEN
8117,11:42:07,48445,RSA,M,SEN
8118,11:42:08,11826,AUS,M,MAS
8119,11:42:08,21498,RSA,F,VET
8120,11:42:08,56429,RSA,M,SEN
8121,11:42:09,47047,RSA,F,VET
8122,11:42:10,58594,RSA,M,VET
8123,11:42:10,18647,RSA,F,VET
8124,11:42:11,30117,RSA,F,VET
8125,11:42:13,33023,RSA,M,SEN
8126,11:42:14,59107,RSA,M,SEN
8127,11:42:15,23076,RSA,M,MAS
8128,11:42:17,41458,RSA,M,VET
8129,11:42:17,16319,RSA,M,VET
8130,11:42:19,45671,RSA,F,VET
8131,11:42:19,20402,RSA,M,VET
8132,11:42:20,24157,RSA,M,MAS
8133,11:42:22,47778,RSA,M,MAS
8134,11:42:22,33315,RSA,M,SEN
8135,11:42:24,18118,RSA,M,SEN
8136,11:42:24,50203,RSA,M,SEN
8137,11:42:24,53755,RSA,M,SEN
8138,11:42:24,23492,RSA,M,SEN
8139,11:42:25,29281,RSA,M,MAS
8140,11:42:25,10745,RSA,M,SEN
8141,11:42:26,55730,RSA,M,SEN
8142,11:42:27,35970,RSA,M,VET
8143,11:42:27,31605,RSA,M,VET
8144,11:42:28,4709,RSA,M,SEN
8145,11:42:28,24807,RSA,M,MAS
8146,11:42:28,51743,RSA,F,MAS
8147,11:42:28,39095,RSA,F,SEN
8148,11:42:29,30680,RSA,M,MAS
8149,11:42:30,20566,IND,M,SEN
8150,11:42:30,17866,RSA,M,SEN
8151,11:42:31,39881,RSA,M,MAS
8152,11:42:31,59227,RSA,F,SEN
8153,11:42:33,30835,RSA,F,VET
8154,11:42:33,27787,RSA,M,SEN
8155,11:42:33,52351,RSA,M,VET
8156,11:42:33,20120,JPN,M,MAS
8157,11:42:34,5591,RSA,M,SEN
8158,11:42:34,58544,RSA,F,SEN
8159,11:42:34,17115,RSA,F,SEN
8160,11:42:34,48923,RSA,M,VET
8161,11:42:36,55400,RSA,M,VET
8162,11:42:36,27417,RSA,F,SEN
8163,11:42:36,46656,RSA,F,VET
8164,11:42:36,59147,RSA,F,SEN
8165,11:42:36,55597,RSA,M,SEN
8166,11:42:37,32562,RSA,M,VET
8167,11:42:37,29154,RSA,M,VET
8168,11:42:38,58193,RSA,M,VET
8169,11:42:39,36217,RSA,M,VET
8170,11:42:39,20123,RSA,M,SEN
8171,11:42:40,58270,NED,M,VET
8172,11:42:42,8273,RSA,F,MAS
8173,11:42:43,34587,RSA,M,MAS
8174,11:42:43,24786,GBR,M,SEN
8175,11:42:45,17076,RSA,M,MAS
8176,11:42:46,51074,RSA,M,VET
8177,11:42:48,3017,RSA,M,SEN
8178,11:42:48,23731,RSA,F,SEN
8179,11:42:50,44170,RSA,M,VET
8180,11:42:51,48033,RSA,F,MAS
8181,11:42:51,36563,RSA,M,SEN
8182,11:42:52,18145,RSA,M,VET
8183,11:42:53,24195,RSA,F,VET
8184,11:42:53,54863,RSA,M,VET
8185,11:42:54,54759,RSA,F,VET
8186,11:42:56,15961,RSA,M,VET
8187,11:42:56,16615,RSA,M,SEN
8188,11:42:58,46509,RSA,F,SEN
8189,11:42:58,41118,RSA,M,VET
8190,11:42:59,50798,RSA,M,VET
8191,11:42:59,28022,RSA,M,SEN
8192,11:43:00,39558,RSA,M,VET
8193,11:43:00,51299,RSA,M,VET
8194,11:43:01,32403,RSA,M,SEN
8195,11:43:01,12442,RSA,M,SEN
8196,11:43:01,53978,RSA,M,SEN
8197,11:43:01,245,AUS,F,VET
8198,11:43:02,21272,RSA,M,MAS
8199,11:43:02,39541,RSA,M,VET
8200,11:43:05,41602,RSA,M,MAS
8201,11:43:05,43347,RSA,M,VET
8202,11:43:05,40255,RSA,M,SEN
8203,11:43:07,54223,RSA,M,VET
8204,11:43:07,58453,RSA,M,MAS
8205,11:43:07,23536,RSA,F,SEN
8206,11:43:08,23397,RSA,M,VET
8207,11:43:08,56660,RSA,F,VET
8208,11:43:08,51018,RSA,M,VET
8209,11:43:09,55331,RSA,F,VET
8210,11:43:11,15250,RSA,M,MAS
8211,11:43:11,15520,RSA,M,SEN
8212,11:43:11,54477,RSA,M,VET
8213,11:43:11,16824,RSA,M,VET
8214,11:43:12,56646,RSA,F,VET
8215,11:43:13,23075,GER,M,GM
8216,11:43:14,56624,RSA,M,GM
8217,11:43:16,20286,RSA,M,VET
8218,11:43:16,40655,RSA,M,SEN
8219,11:43:16,36461,RSA,F,SEN
8220,11:43:17,50018,RSA,M,SEN
8221,11:43:17,16463,RSA,M,VET
8222,11:43:17,46751,RSA,F,SEN
8223,11:43:18,27724,RSA,F,VET
8224,11:43:19,20430,RSA,F,VET
8225,11:43:20,27162,RSA,F,VET
8226,11:43:21,44585,RSA,M,GM
8227,11:43:22,39438,RSA,F,VET
8228,11:43:22,36613,RSA,M,SEN
8229,11:43:22,54586,RSA,F,SEN
8230,11:43:23,21483,RSA,M,VET
8231,11:43:24,24268,RSA,M,VET
8232,11:43:24,24975,RSA,M,MAS
8233,11:43:25,42125,RSA,F,VET
8234,11:43:26,24233,RSA,F,VET
8235,11:43:26,43285,RSA,M,VET
8236,11:43:26,43255,RSA,F,VET
8237,11:43:26,50169,RSA,F,VET
8238,11:43:27,55875,RSA,M,VET
8239,11:43:27,21268,CAN,F,VET
8240,11:43:28,54749,RSA,M,VET
8241,11:43:28,58081,RSA,F,VET
8242,11:43:29,57719,RSA,M,VET
8243,11:43:30,48225,RSA,M,VET
8244,11:43:30,29273,RSA,M,MAS
8245,11:43:31,56863,RSA,M,MAS
8246,11:43:31,47061,RSA,F,VET
8247,11:43:33,40306,RSA,M,SEN
8248,11:43:33,35409,RSA,M,MAS
8249,11:43:34,23200,RSA,M,MAS
8250,11:43:34,56857,RSA,M,SEN
8251,11:43:35,25023,RSA,M,SEN
8252,11:43:36,44056,RSA,M,SEN
8253,11:43:36,18785,RSA,F,SEN
8254,11:43:37,1213,RSA,M,GM
8255,11:43:37,13600,RSA,M,VET
8256,11:43:37,55997,RSA,F,VET
8257,11:43:37,16828,RSA,M,VET
8258,11:43:37,54236,RSA,F,VET
8259,11:43:37,54238,RSA,M,VET
8260,11:43:38,32721,RSA,M,MAS
8261,11:43:38,16403,RSA,F,VET
8262,11:43:38,53159,RSA,M,VET
8263,11:43:38,39320,RSA,M,SEN
8264,11:43:39,20083,RSA,M,MAS
8265,11:43:39,44951,RSA,F,MAS
8266,11:43:39,15345,RSA,F,SEN
8267,11:43:42,55877,UAE,M,VET
8268,11:43:43,31085,RSA,F,SEN
8269,11:43:44,51124,RSA,M,VET
8270,11:43:45,10630,RSA,M,SEN
8271,11:43:46,54878,RSA,M,SEN
8272,11:43:46,50477,GBR,M,SEN
8273,11:43:49,35052,RSA,F,SEN
8274,11:43:49,52947,RSA,F,VET
8275,11:43:50,55185,RSA,F,VET
8276,11:43:50,31080,RSA,M,SEN
8277,11:43:50,54752,RSA,M,SEN
8278,11:43:52,29537,RSA,F,SEN
8279,11:43:53,36638,RSA,M,VET
8280,11:43:53,21637,RSA,M,SEN
8281,11:43:54,18194,RSA,M,SEN
8282,11:43:55,57909,RSA,F,SEN
8283,11:43:56,12581,RSA,M,SEN
8284,11:43:56,23082,RSA,M,SEN
8285,11:43:59,25901,RSA,M,SEN
8286,11:43:59,55159,RSA,M,SEN
8287,11:44:00,21245,RSA,M,MAS
8288,11:44:01,7650,RSA,M,MAS
8289,11:44:01,15044,RSA,F,VET
8290,11:44:01,25252,RSA,M,SEN
8291,11:44:01,46772,RSA,F,SEN
8292,11:44:02,41538,RSA,M,VET
8293,11:44:02,19686,RSA,M,VET
8294,11:44:02,27076,RSA,F,SEN
8295,11:44:02,16996,RSA,M,VET
8296,11:44:04,38034,RSA,M,MAS
8297,11:44:04,38938,RSA,M,SEN
8298,11:44:04,22071,USA,M,MAS
8299,11:44:04,49904,RSA,M,SEN
8300,11:44:05,27473,RSA,M,VET
8301,11:44:05,37800,RSA,M,MAS
8302,11:44:05,55896,RSA,M,SEN
8303,11:44:06,53774,RSA,F,MAS
8304,11:44:06,53713,RSA,M,MAS
8305,11:44:06,48280,RSA,M,MAS
8306,11:44:06,44050,RSA,M,SEN
8307,11:44:06,48604,RSA,M,VET
8308,11:44:08,12680,RSA,M,SEN
8309,11:44:08,19497,RSA,M,SEN
8310,11:44:08,56703,RSA,F,SEN
8311,11:44:10,18724,RSA,M,MAS
8312,11:44:10,24395,RSA,M,MAS
8313,11:44:10,44407,RSA,M,VET
8314,11:44:10,24583,RSA,M,SEN
8315,11:44:11,37459,RSA,F,SEN
8316,11:44:11,38984,RSA,M,VET
8317,11:44:12,59431,RSA,F,SEN
8318,11:44:12,41849,RSA,M,SEN
8319,11:44:14,42531,RSA,M,SEN
8320,11:44:15,28208,RSA,F,SEN
8321,11:44:15,55815,RSA,M,SEN
8322,11:44:16,44361,RSA,F,SEN
8323,11:44:17,51017,RSA,M,VET
8324,11:44:17,55930,RSA,M,SEN
8325,11:44:21,26747,RSA,F,SEN
8326,11:44:21,12860,RSA,M,SEN
8327,11:44:23,49475,RSA,M,VET
8328,11:44:25,18069,RSA,M,VET
8329,11:44:25,45241,RSA,F,MAS
8330,11:44:26,45269,RSA,M,MAS
8331,11:44:26,59855,RSA,M,MAS
8332,11:44:26,55760,RSA,F,SEN
8333,11:44:27,37872,RSA,F,VET
8334,11:44:27,48363,RSA,M,SEN
8335,11:44:28,47304,RSA,M,MAS
8336,11:44:29,30621,RSA,F,SEN
8337,11:44:31,32311,RSA,M,VET
8338,11:44:31,22066,MAL,M,VET
8339,11:44:32,47084,RSA,M,MAS
8340,11:44:32,15572,RSA,M,SEN
8341,11:44:36,45041,RSA,F,VET
8342,11:44:37,12635,RSA,M,MAS
8343,11:44:38,27350,RSA,M,VET
8344,11:44:39,27749,RSA,M,GM
8345,11:44:40,36722,RSA,M,SEN
8346,11:44:41,25451,RSA,M,SEN
8347,11:44:41,51406,RSA,M,SEN
8348,11:44:41,17253,RSA,M,SEN
8349,11:44:43,27213,RSA,M,SEN
8350,11:44:43,49315,RSA,M,SEN
8351,11:44:43,32506,RSA,F,SEN
8352,11:44:44,32066,RSA,M,SEN
8353,11:44:44,18381,RSA,M,MAS
8354,11:44:44,47816,RSA,F,SEN
8355,11:44:44,21465,RSA,F,SEN
8356,11:44:44,58658,RSA,F,VET
8357,11:44:44,20142,RSA,F,SEN
8358,11:44:44,54893,RSA,F,VET
8359,11:44:45,57469,RSA,F,SEN
8360,11:44:45,48916,RSA,F,SEN
8361,11:44:45,50366,RSA,F,SEN
8362,11:44:45,50665,NED,M,MAS
8363,11:44:46,44029,GBR,F,SEN
8364,11:44:46,27407,RSA,M,VET
8365,11:44:46,39456,RSA,M,SEN
8366,11:44:46,15826,RSA,M,VET
8367,11:44:47,45894,RSA,M,MAS
8368,11:44:47,50207,USA,F,SEN
8369,11:44:48,38367,RSA,M,SEN
8370,11:44:49,11782,RSA,M,VET
8371,11:44:49,50354,RSA,F,SEN
8372,11:44:50,15637,RSA,M,VET
8373,11:44:50,43169,RSA,M,VET
8374,11:44:50,48962,RSA,M,SEN
8375,11:44:50,59090,RSA,M,VET
8376,11:44:50,45423,RSA,F,SEN
8377,11:44:50,12949,RSA,F,VET
8378,11:44:50,19275,RSA,F,SEN
8379,11:44:51,43953,RSA,M,SEN
8380,11:44:51,16771,RSA,F,SEN
8381,11:44:52,58366,RSA,M,SEN
8382,11:44:53,37662,NED,M,MAS
8383,11:44:55,46371,RSA,M,SEN
8384,11:44:55,31175,RSA,M,SEN
8385,11:44:58,49893,RSA,M,MAS
8386,11:44:59,28560,RSA,M,MAS
8387,11:45:00,39346,USA,M,VET
8388,11:45:00,50758,RSA,F,MAS
8389,11:45:00,44907,RSA,M,MAS
8390,11:45:00,19191,RSA,M,VET
8391,11:45:00,19530,RSA,M,VET
8392,11:45:00,47935,RSA,M,SEN
8393,11:45:05,53882,RSA,M,VET
8394,11:45:06,13936,RSA,M,MAS
8395,11:45:06,59799,AUS,F,SEN
8396,11:45:08,59234,RSA,F,SEN
8397,11:45:09,22654,RSA,M,SEN
8398,11:45:09,25731,RSA,F,SEN
8399,11:45:09,45078,RSA,M,MAS
8400,11:45:10,58211,RSA,M,SEN
8401,11:45:10,58164,RSA,F,SEN
8402,11:45:11,21025,RSA,F,VET
8403,11:45:11,51454,RSA,M,VET
8404,11:45:11,35754,RSA,M,SEN
8405,11:45:12,15633,RSA,M,GM
8406,11:45:13,34403,RSA,M,SEN
8407,11:45:14,29562,RSA,M,SEN
8408,11:45:15,56496,RSA,M,MAS
8409,11:45:16,7148,RSA,F,VET
8410,11:45:16,45052,RSA,F,VET
8411,11:45:16,53674,RSA,F,VET
8412,11:45:17,43904,RSA,M,SEN
8413,11:45:18,1830,RSA,F,SEN
8414,11:45:19,20672,RSA,M,GM
8415,11:45:20,39098,RSA,M,GM
8416,11:45:20,54015,RSA,F,SEN
8417,11:45:20,53714,RSA,M,SEN
8418,11:45:22,20976,IND,M,MAS
8419,11:45:22,29695,IND,M,VET
8420,11:45:23,5692,RSA,M,MAS
8421,11:45:23,49830,RSA,F,SEN
8422,11:45:23,50051,RSA,F,SEN
8423,11:45:26,43783,RSA,M,VET
8424,11:45:27,12748,RSA,M,GM
8425,11:45:27,37460,RSA,M,MAS
8426,11:45:27,58310,RSA,M,SEN
8427,11:45:27,47525,RSA,M,SEN
8428,11:45:27,41997,RSA,M,SEN
8429,11:45:27,50950,RSA,M,SEN
8430,11:45:28,6165,RSA,M,MAS
8431,11:45:28,49390,RSA,M,MAS
8432,11:45:29,47153,RSA,M,VET
8433,11:45:29,50951,RSA,M,VET
8434,11:45:30,13836,RSA,M,VET
8435,11:45:31,11740,RSA,F,VET
8436,11:45:31,26033,RSA,M,SEN
8437,11:45:31,48140,RSA,M,VET
8438,11:45:31,58056,RSA,M,SEN
8439,11:45:31,53274,RSA,F,VET
8440,11:45:32,38186,RSA,M,VET
8441,11:45:33,53764,RSA,M,SEN
8442,11:45:35,12608,RSA,M,VET
8443,11:45:35,53733,RSA,F,SEN
8444,11:45:36,6319,RSA,M,GM
8445,11:45:36,54476,RSA,M,SEN
8446,11:45:36,33868,RSA,M,MAS
8447,11:45:37,16797,RSA,M,MAS
8448,11:45:37,56462,RSA,M,VET
8449,11:45:37,24827,RSA,M,SEN
8450,11:45:38,43097,RSA,F,VET
8451,11:45:38,12866,RSA,M,MAS
8452,11:45:39,10654,RSA,M,VET
8453,11:45:41,6630,RSA,M,MAS
8454,11:45:41,10655,RSA,M,VET
8455,11:45:42,52113,RSA,M,VET
8456,11:45:42,42232,USA,M,SEN
8457,11:45:42,57439,RSA,M,VET
8458,11:45:42,20424,RSA,F,SEN
8459,11:45:43,44480,RSA,M,SEN
8460,11:45:43,35908,RSA,M,SEN
8461,11:45:43,54455,RSA,M,SEN
8462,11:45:43,50122,RSA,M,SEN
8463,11:45:44,46816,RSA,M,VET
8464,11:45:44,44993,RSA,M,VET
8465,11:45:44,31105,RSA,M,SEN
8466,11:45:44,19487,RSA,F,VET
8467,11:45:45,53242,RSA,M,MAS
8468,11:45:45,18638,RSA,F,SEN
8469,11:45:45,20107,RSA,M,VET
8470,11:45:45,39314,RSA,F,SEN
8471,11:45:46,55725,RSA,F,SEN
8472,11:45:46,50799,RSA,M,SEN
8473,11:45:47,30050,BRA,F,VET
8474,11:45:47,34655,GBR,F,VET
8475,11:45:47,50735,RSA,M,VET
8476,11:45:47,50736,RSA,F,SEN
8477,11:45:48,31813,RSA,M,MAS
8478,11:45:48,40581,RSA,M,VET
8479,11:45:48,18629,RSA,M,VET
8480,11:45:52,30114,RSA,M,MAS
8481,11:45:55,32105,RSA,M,SEN
8482,11:45:55,48291,RSA,F,SEN
8483,11:45:55,11801,SUI,M,SEN
8484,11:45:56,59205,RSA,M,GM
8485,11:45:58,12867,RSA,F,MAS
8486,11:45:59,7689,RSA,M,MAS
8487,11:45:59,55898,RSA,M,VET
8488,11:46:01,36949,RSA,M,GM
8489,11:46:02,29196,RSA,M,VET
8490,11:46:02,18487,RSA,M,GM
8491,11:46:03,11229,RSA,F,MAS
8492,11:46:03,54535,RSA,M,VET
8493,11:46:03,23077,GER,M,GM
8494,11:46:04,15160,RSA,M,VET
8495,11:46:04,30215,RSA,M,VET
8496,11:46:04,20109,RSA,F,VET
8497,11:46:05,19504,RSA,M,SEN
8498,11:46:05,15813,RSA,F,MAS
8499,11:46:05,36546,RSA,M,SEN
8500,11:46:06,45429,RSA,M,SEN
8501,11:46:06,53455,RSA,M,MAS
8502,11:46:07,48230,RSA,M,VET
8503,11:46:08,15326,RSA,M,SEN
8504,11:46:10,10359,RSA,M,GM
8505,11:46:10,36737,RSA,M,VET
8506,11:46:11,47133,RSA,M,SEN
8507,11:46:12,28073,RSA,M,VET
8508,11:46:12,12429,RSA,M,SEN
8509,11:46:12,39269,RSA,M,MAS
8510,11:46:12,51000,GBR,F,SEN
8511,11:46:12,11812,AUS,M,VET
8512,11:46:13,27342,RSA,F,SEN
8513,11:46:13,36488,RSA,M,VET
8514,11:46:14,2008,RSA,M,MAS
8515,11:46:14,16692,RSA,F,SEN
8516,11:46:15,27980,RSA,M,MAS
8517,11:46:15,16154,RSA,M,VET
8518,11:46:16,12659,RSA,M,MAS
8519,11:46:16,41408,RSA,M,MAS
8520,11:46:18,44916,RSA,M,VET
8521,11:46:19,38403,RSA,M,MAS
8522,11:46:20,29426,LES,F,SEN
8523,11:46:21,27956,RSA,M,MAS
8524,11:46:22,25004,RSA,F,VET
8525,11:46:24,41028,RSA,M,SEN
8526,11:46:24,37702,RSA,M,SEN
8527,11:46:25,27015,RSA,M,VET
8528,11:46:27,13973,RSA,M,GM
8529,11:46:27,47396,RSA,M,SEN
8530,11:46:27,42532,RSA,M,SEN
8531,11:46:27,18539,RSA,M,SEN
8532,11:46:28,58494,RSA,M,SEN
8533,11:46:28,50496,CAN,F,SEN
8534,11:46:28,55939,RSA,M,SEN
8535,11:46:30,11110,RSA,M,MAS
8536,11:46:31,53310,RSA,M,VET
8537,11:46:31,36199,RSA,M,VET
8538,11:46:31,1979,RSA,M,SEN
8539,11:46:32,37414,RSA,M,VET
8540,11:46:32,34477,RSA,M,SEN
8541,11:46:32,56654,RSA,M,SEN
8542,11:46:33,50289,RSA,M,SEN
8543,11:46:33,54691,RSA,F,SEN
8544,11:46:33,54692,RSA,F,SEN
8545,11:46:33,36938,RSA,M,MAS
8546,11:46:34,57040,RSA,M,MAS
8547,11:46:35,52931,RSA,M,MAS
8548,11:46:35,22493,RSA,M,VET
8549,11:46:35,58754,RSA,F,SEN
8550,11:46:36,31571,RSA,M,SEN
8551,11:46:36,20224,GBR,M,SEN
8552,11:46:37,7278,RSA,M,VET
8553,11:46:37,55359,RSA,M,VET
8554,11:46:37,34183,RSA,M,SEN
8555,11:46:39,34721,RSA,F,VET
8556,11:46:39,33182,RSA,M,VET
8557,11:46:40,44454,RSA,F,VET
8558,11:46:40,30671,RSA,M,VET
8559,11:46:41,26136,RSA,M,MAS
8560,11:46:41,37513,RSA,M,VET
8561,11:46:42,33971,RSA,M,GM
8562,11:46:42,17731,RSA,F,SEN
8563,11:46:45,22365,RSA,M,SEN
8564,11:46:47,54334,RSA,M,MAS
8565,11:46:47,10719,RSA,M,VET
8566,11:46:48,40070,RSA,M,SEN
8567,11:46:48,41193,RSA,M,VET
8568,11:46:51,29367,RSA,M,MAS
8569,11:46:51,31530,RSA,M,VET
8570,11:46:51,24909,RSA,M,SEN
8571,11:46:52,26602,RSA,M,SEN
8572,11:46:54,47675,RSA,M,SEN
8573,11:46:54,18715,RSA,M,SEN
8574,11:46:54,50700,RSA,M,VET
8575,11:46:55,41051,RSA,M,SEN
8576,11:46:55,56142,USA,F,MAS
8577,11:46:55,56422,USA,F,SEN
8578,11:46:56,15722,RSA,M,VET
8579,11:46:56,30705,USA,M,VET
8580,11:46:56,25065,RSA,M,SEN
8581,11:46:57,32411,RSA,M,VET
8582,11:46:58,24877,RSA,M,VET
8583,11:46:59,19291,RSA,M,VET
8584,11:46:59,19426,RSA,F,SEN
8585,11:47:00,52709,RSA,M,VET
8586,11:47:01,4377,RSA,M,MAS
8587,11:47:01,47134,RSA,M,VET
8588,11:47:01,32439,RSA,M,SEN
8589,11:47:01,45092,POR,M,SEN
8590,11:47:01,19729,RSA,M,VET
8591,11:47:02,39461,RSA,M,SEN
8592,11:47:03,24439,RSA,M,VET
8593,11:47:03,30423,RSA,M,SEN
8594,11:47:03,54820,RSA,F,VET
8595,11:47:04,13930,RSA,M,VET
8596,11:47:04,11845,RSA,M,SEN
8597,11:47:04,40959,GBR,M,SEN
8598,11:47:04,55057,RSA,M,SEN
8599,11:47:05,16626,NAM,F,SEN
8600,11:47:07,3022,RSA,M,GM
8601,11:47:07,18595,RSA,F,MAS
8602,11:47:08,34410,RSA,F,VET
8603,11:47:08,44664,RSA,M,VET
8604,11:47:08,15435,RSA,M,VET
8605,11:47:09,49953,RSA,F,VET
8606,11:47:10,11681,RSA,M,SEN
8607,11:47:10,53111,RSA,F,SEN
8608,11:47:11,26528,RSA,M,GM
8609,11:47:11,31877,RSA,M,VET
8610,11:47:11,36649,RSA,M,VET
8611,11:47:11,33395,RSA,M,SEN
8612,11:47:11,27392,RSA,M,SEN
8613,11:47:11,41321,RSA,M,VET
8614,11:47:11,29551,RSA,F,SEN
8615,11:47:12,11950,RSA,M,SEN
8616,11:47:12,43475,RSA,M,GM
8617,11:47:13,52587,RSA,F,VET
8618,11:47:14,52597,RSA,M,MAS
8619,11:47:15,22857,RSA,M,VET
8620,11:47:15,24570,RSA,M,MAS
8621,11:47:15,33472,RSA,M,VET
8622,11:47:15,53285,RSA,M,SEN
8623,11:47:16,21363,RSA,M,MAS
8624,11:47:16,51874,RSA,F,SEN
8625,11:47:16,54528,RSA,M,SEN
8626,11:47:17,40993,RSA,M,MAS
8627,11:47:17,50841,RSA,M,VET
8628,11:47:17,45201,RSA,M,VET
8629,11:47:17,57660,RSA,M,VET
8630,11:47:17,19241,RSA,M,SEN
8631,11:47:17,50113,AUS,M,VET
8632,11:47:18,6283,RSA,F,GM
8633,11:47:18,45436,RSA,M,SEN
8634,11:47:19,36663,RSA,M,SEN
8635,11:47:19,47563,RSA,M,VET
8636,11:47:19,40210,RSA,F,VET
8637,11:47:20,12422,RSA,M,MAS
8638,11:47:20,37227,RSA,F,VET
8639,11:47:20,48328,RSA,M,VET
8640,11:47:20,41678,POR,M,GM
8641,11:47:20,55538,RSA,M,VET
8642,11:47:22,50979,RSA,M,VET
8643,11:47:22,16662,RSA,F,SEN
8644,11:47:23,19482,RSA,F,SEN
8645,11:47:23,19858,RSA,F,VET
8646,11:47:23,52057,RSA,M,SEN
8647,11:47:23,23499,RSA,M,VET
8648,11:47:24,35737,RSA,F,VET
8649,11:47:24,58112,RSA,F,SEN
8650,11:47:24,48853,RSA,M,SEN
8651,11:47:25,42210,RSA,M,MAS
8652,11:47:25,15390,RSA,M,SEN
8653,11:47:25,28598,RSA,M,VET
8654,11:47:26,28861,RSA,M,VET
8655,11:47:26,48399,RSA,M,SEN
8656,11:47:26,18390,RSA,M,GM
8657,11:47:27,31273,RSA,M,MAS
8658,11:47:27,43348,RSA,F,SEN
8659,11:47:27,11376,RSA,F,SEN
8660,11:47:28,40456,RSA,F,SEN
8661,11:47:28,31410,RSA,M,VET
8662,11:47:29,24730,RSA,M,VET
8663,11:47:29,26645,RSA,M,MAS
8664,11:47:29,21423,USA,M,GM
8665,11:47:30,31301,RSA,M,SEN
8666,11:47:30,55146,RSA,M,SEN
8667,11:47:31,55703,RSA,M,MAS
8668,11:47:31,30472,RSA,M,SEN
8669,11:47:32,48239,RSA,M,VET
8670,11:47:34,53478,RSA,M,SEN
8671,11:47:35,42983,RSA,F,MAS
8672,11:47:35,25127,RSA,M,SEN
8673,11:47:36,6506,RSA,F,MAS
8674,11:47:36,50741,AUS,F,SEN
8675,11:47:37,4123,RSA,M,MAS
8676,11:47:37,34295,RSA,M,VET
8677,11:47:37,27988,RSA,M,MAS
8678,11:47:38,22747,RSA,F,VET
8679,11:47:41,45162,RSA,M,VET
8680,11:47:42,21320,RSA,M,SEN
8681,11:47:43,48314,RSA,M,VET
8682,11:47:45,49248,RSA,M,VET
8683,11:47:45,54005,RSA,M,VET
8684,11:47:45,49894,RSA,M,SEN
8685,11:47:46,33205,RSA,F,VET
8686,11:47:46,56160,RSA,F,VET
8687,11:47:46,58653,RSA,M,SEN
8688,11:47:47,51814,RSA,F,SEN
8689,11:47:47,54079,RSA,M,SEN
8690,11:47:47,25814,RSA,M,VET
8691,11:47:47,26544,RSA,M,VET
8692,11:47:48,53908,RSA,M,VET
8693,11:47:49,19398,RSA,M,SEN
8694,11:47:50,10353,RSA,M,VET
8695,11:47:50,53656,RSA,M,VET
8696,11:47:50,25119,RSA,F,VET
8697,11:47:51,46457,RSA,M,SEN
8698,11:47:53,38857,LES,M,GM
8699,11:47:55,26784,RSA,M,VET
8700,11:47:56,25621,RSA,F,MAS
8701,11:47:56,39514,RSA,M,VET
8702,11:47:58,11444,RSA,M,SEN
8703,11:47:58,47445,RSA,M,VET
8704,11:47:58,18999,RSA,M,SEN
8705,11:47:58,49903,RSA,F,SEN
8706,11:48:00,27639,RSA,M,VET
8707,11:48:01,55740,BRA,M,MAS
8708,11:48:03,18874,RSA,M,SEN
8709,11:48:03,24659,RSA,M,SEN
8710,11:48:04,53246,RSA,M,SEN
8711,11:48:04,16063,RSA,M,SEN
8712,11:48:04,16744,RSA,M,VET
8713,11:48:05,28852,RSA,M,SEN
8714,11:48:05,31578,RSA,M,SEN
8715,11:48:06,58525,RSA,F,VET
8716,11:48:06,25213,USA,M,GM
8717,11:48:08,50489,RSA,M,SEN
8718,11:48:08,29275,RSA,M,SEN
8719,11:48:10,50627,RSA,F,VET
8720,11:48:11,30401,RSA,M,VET
8721,11:48:11,57464,RSA,M,SEN
8722,11:48:12,58216,RSA,M,VET
8723,11:48:12,20462,BLG,M,MAS
8724,11:48:13,36881,RSA,M,MAS
